2026-04-30 10:31:50,202 - Using language: go
2026-04-30 10:32:03,340 - Potential files: ['Makefile-test.mk', 'CONTRIBUTING.md', 'README.md', 'Makefile-verify.mk', '.golangci-kal.yaml', 'go.mod', 'Makefile-deps.mk', 'Makefile', '.golangci.yaml', 'cloudbuild.yaml', '.github/dependabot.yml', 'go.sum', 'docs/README.md']   -- <step_cost> input_tok: 2716, output_tok: 736, cost_usd: nan </step_cost>
2026-04-30 10:32:03,345 - Start determine relevance of these files...
2026-04-30 10:32:06,698 - File: Makefile-test.mk - <rel>Yes</rel>   -- <step_cost> input_tok: 7814, output_tok: 127, cost_usd: nan </step_cost>
2026-04-30 10:32:08,407 - File: CONTRIBUTING.md - <rel>Yes</rel>   -- <step_cost> input_tok: 1396, output_tok: 41, cost_usd: nan </step_cost>
2026-04-30 10:32:12,706 - File: README.md - <rel>No</rel>   -- <step_cost> input_tok: 3004, output_tok: 182, cost_usd: nan </step_cost>
2026-04-30 10:32:15,178 - File: Makefile-verify.mk - <rel>Yes</rel>   -- <step_cost> input_tok: 3275, output_tok: 60, cost_usd: nan </step_cost>
2026-04-30 10:32:17,435 - File: .golangci-kal.yaml - <rel>No</rel>   -- <step_cost> input_tok: 1590, output_tok: 59, cost_usd: nan </step_cost>
2026-04-30 10:32:19,572 - File: go.mod - <rel>Yes</rel>   -- <step_cost> input_tok: 3314, output_tok: 62, cost_usd: nan </step_cost>
2026-04-30 10:32:22,045 - File: Makefile-deps.mk - <rel>Yes</rel>   -- <step_cost> input_tok: 5027, output_tok: 73, cost_usd: nan </step_cost>
2026-04-30 10:32:24,053 - File: Makefile - <rel>Yes</rel>   -- <step_cost> input_tok: 6612, output_tok: 53, cost_usd: nan </step_cost>
2026-04-30 10:32:25,832 - File: .golangci.yaml - <rel>No</rel>   -- <step_cost> input_tok: 1111, output_tok: 45, cost_usd: nan </step_cost>
2026-04-30 10:32:27,454 - File: cloudbuild.yaml - <rel>No</rel>   -- <step_cost> input_tok: 452, output_tok: 58, cost_usd: nan </step_cost>
2026-04-30 10:32:29,342 - File: .github/dependabot.yml - <rel>No</rel>   -- <step_cost> input_tok: 656, output_tok: 57, cost_usd: nan </step_cost>
2026-04-30 10:32:36,076 - File: go.sum - <rel>No</rel>   -- <step_cost> input_tok: 24561, output_tok: 246, cost_usd: nan </step_cost>
2026-04-30 10:32:38,339 - File: docs/README.md - <rel>No</rel>   -- <step_cost> input_tok: 176, output_tok: 48, cost_usd: nan </step_cost>
2026-04-30 10:32:38,340 - Located related files: ['Makefile-test.mk', 'CONTRIBUTING.md', 'Makefile-verify.mk', 'go.mod', 'Makefile-deps.mk', 'Makefile']
2026-04-30 10:32:42,024 - Selected base image: golang:1.25   -- <step_cost> input_tok: 26851, output_tok: 60, cost_usd: nan </step_cost>
2026-04-30 10:32:42,103 - Starting bash session in container based on image: golang:1.25
2026-04-30 10:32:42,104 - Docker attempt 1/3
2026-04-30 10:33:00,207 - Session started successfully: <launch.core.runtime.SetupRuntime object at 0x7730c95ffd40>
2026-04-30 10:33:01,022 - Repo root in the host cleaned up: /home/v-kenanli/SWE-bench-Live/launch/data/go/playground/kubernetes-sigs__kueue-8597/repo
2026-04-30 10:33:01,025 - Setting up environment for language: go
2026-04-30 10:33:01,025 - No language-specific server needed
2026-04-30 10:33:01,084 - setup state: None, 0, None ... 
2026-04-30 10:33:01,084 - ----------Start setup conversation----------
2026-04-30 10:33:05,909 - 
================================== Ai Message ==================================

Thought: I should download Go module dependencies first as instructed.
Action: <command>go mod download</command>

 -- <step_cost> input_tok: 29989, output_tok: 72, cost_usd: nan </step_cost>

2026-04-30 10:33:33,474 - 
================================ Human Message =================================

Observation:
go mod download

root@b528de260cb8:/testbed $

exit code: 0

2026-04-30 10:33:37,312 - 
================================== Ai Message ==================================

Thought: Next I will build the project to ensure it compiles.
Action: <command>go build ./...</command>

 -- <step_cost> input_tok: 30058, output_tok: 76, cost_usd: nan </step_cost>

2026-04-30 10:38:49,514 - 
================================ Human Message =================================

Observation:
go build ./...

root@b528de260cb8:/testbed $

exit code: 0

2026-04-30 10:38:53,532 - 
================================== Ai Message ==================================

Thought: Run the full test suite with go test ./... as requested.
Action: <command>go test ./...</command>

 -- <step_cost> input_tok: 30130, output_tok: 45, cost_usd: nan </step_cost>

2026-04-30 10:55:24,080 - 
================================ Human Message =================================

Observation:
go test ./...
ok  	sigs.k8s.io/kueue/apis/config/v1beta1	0.028s

Unless required by applicable law or agreed to in writing, software
distributed under the License is distributed on an "AS IS" BASIS,
WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
See the License for the specific language governing permissions and
limitations under the License.
*/

package customconfigse2e

import (
	"context"
	"fmt"
	"os"
	"testing"
	"time"

	"github.com/onsi/ginkgo/v2"
	"github.com/onsi/gomega"
	"k8s.io/client-go/rest"
	"sigs.k8s.io/controller-runtime/pkg/client"

	config "sigs.k8s.io/kueue/apis/config/v1beta2"
	"sigs.k8s.io/kueue/test/util"
)

var (
	k8sClient       client.WithWatch
	cfg             *rest.Config
	restClient      *rest.RESTClient
	ctx             context.Context
	defaultKueueCfg *config.Configuration
	kueueNS         = util.GetKueueNamespace()
	kindClusterName = os.Getenv("KIND_CLUSTER_NAME")
)

func TestAPIs(t *testing.T) {
	suiteName := "End To End Custom Configs handling Suite"
	if ver, found := os.LookupEnv("E2E_KIND_VERSION"); found {
		suiteName = fmt.Sprintf("%s: %s", suiteName, ver)
	}
	gomega.RegisterFailHandler(ginkgo.Fail)
	ginkgo.RunSpecs(t,
		suiteName,
	)
}

var _ = ginkgo.BeforeSuite(func() {
	util.SetupLogger()

	var err error
	k8sClient, cfg, err = util.CreateClientUsingCluster("")
	gomega.Expect(err).NotTo(gomega.HaveOccurred())
	restClient = util.CreateRestClient(cfg)
	ctx = ginkgo.GinkgoT().Context()

	waitForAvailableStart := time.Now()
	util.WaitForKueueAvailability(ctx, k8sClient)
	util.WaitForJobSetAvailability(ctx, k8sClient)
	util.WaitForAppWrapperAvailability(ctx, k8sClient)
	util.WaitForLeaderWorkerSetAvailability(ctx, k8sClient)
	util.WaitForSparkOperatorAvailability(ctx, k8sClient)
	ginkgo.GinkgoLogr.Info(
		"Kueue and all required operators are available in the cluster",
		"waitingTime", time.Since(waitForAvailableStart),
	)
	defaultKueueCfg = util.GetKueueConfiguration(ctx, k8sClient)
})

var _ = ginkgo.AfterSuite(func() {
	util.UpdateKueueConfigurationAndRestart(ctx, k8sClient, defaultKueueCfg, kindClusterName)
})

root@b528de260cb8:/testbed $

exit code: 0

2026-04-30 13:36:49,034 - 
================================== Ai Message ==================================

Thought: I need to inspect the TAS suite AfterSuite to add a guard when no kubeconfig is available.
Action: <command>sed -n '1,140p' test/e2e/tas/suite_test.go</command>

 -- <step_cost> input_tok: 60310, output_tok: 97, cost_usd: nan </step_cost>

2026-04-30 13:36:49,212 - 
================================ Human Message =================================

Observation:
sed -n '1,140p' test/e2e/tas/suite_test.go
/*
Copyright The Kubernetes Authors.

Licensed under the Apache License, Version 2.0 (the "License");
you may not use this file except in compliance with the License.
You may obtain a copy of the License at

    http://www.apache.org/licenses/LICENSE-2.0

Unless required by applicable law or agreed to in writing, software
distributed under the License is distributed on an "AS IS" BASIS,
WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
See the License for the specific language governing permissions and
limitations under the License.
*/

package tase2e

import (
	"context"
	"fmt"
	"os"
	"testing"
	"time"

	"github.com/onsi/ginkgo/v2"
	"github.com/onsi/gomega"
	corev1 "k8s.io/api/core/v1"
	"k8s.io/apimachinery/pkg/api/resource"
	"sigs.k8s.io/controller-runtime/pkg/client"

	configapi "sigs.k8s.io/kueue/apis/config/v1beta2"
	clientutil "sigs.k8s.io/kueue/pkg/util/client"
	"sigs.k8s.io/kueue/test/util"
)

var (
	k8sClient       client.WithWatch
	ctx             context.Context
	defaultKueueCfg *configapi.Configuration
	kindClusterName = os.Getenv("KIND_CLUSTER_NAME")
)

func TestAPIs(t *testing.T) {
	suiteName := "End To End TAS Suite"
	if ver, found := os.LookupEnv("E2E_KIND_VERSION"); found {
		suiteName = fmt.Sprintf("%s: %s", suiteName, ver)
	}
	gomega.RegisterFailHandler(ginkgo.Fail)
	ginkgo.RunSpecs(t,
		suiteName,
	)
}

var _ = ginkgo.BeforeSuite(func() {
	util.SetupLogger()

	var err error
	k8sClient, _, err = util.CreateClientUsingCluster("")
	gomega.Expect(err).NotTo(gomega.HaveOccurred())
	ctx = ginkgo.GinkgoT().Context()

	defaultKueueCfg = util.GetKueueConfiguration(ctx, k8sClient)

	waitForAvailableStart := time.Now()
	util.WaitForKueueAvailability(ctx, k8sClient)
	util.WaitForJobSetAvailability(ctx, k8sClient)
	util.WaitForKubeFlowTrainingOperatorAvailability(ctx, k8sClient)
	util.WaitForKubeFlowMPIOperatorAvailability(ctx, k8sClient)
	util.WaitForAppWrapperAvailability(ctx, k8sClient)
	util.WaitForLeaderWorkerSetAvailability(ctx, k8sClient)
	util.WaitForKubeRayOperatorAvailability(ctx, k8sClient)
	ginkgo.GinkgoLogr.Info(
		"Kueue and all required operators are available in the cluster",
		"waitingTime", time.Since(waitForAvailableStart),
	)

	nodes := &corev1.NodeList{}
	requiredLabels := client.MatchingLabels{}
	requiredLabelKeys := client.HasLabels{tasNodeGroupLabel}
	err = k8sClient.List(ctx, nodes, requiredLabels, requiredLabelKeys)
	gomega.Expect(err).NotTo(gomega.HaveOccurred(), "failed to list nodes for TAS")

	for _, n := range nodes.Items {
		gomega.Eventually(func(g gomega.Gomega) {
			node := &corev1.Node{}
			g.Expect(k8sClient.Get(ctx, client.ObjectKey{Name: n.Name}, node)).To(gomega.Succeed())
			err := clientutil.PatchStatus(ctx, k8sClient, node, func() (bool, error) {
				node.Status.Capacity[extraResource] = resource.MustParse("1")
				node.Status.Allocatable[extraResource] = resource.MustParse("1")
				return true, nil
			})
			g.Expect(err).NotTo(gomega.HaveOccurred())
		}, util.Timeout, util.Interval).Should(gomega.Succeed())
	}
})

var _ = ginkgo.AfterSuite(func() {
	util.UpdateKueueConfigurationAndRestart(ctx, k8sClient, defaultKueueCfg, kindClusterName)
})

root@b528de260cb8:/testbed $

exit code: 0

2026-04-30 13:37:01,167 - 
================================== Ai Message ==================================

Thought: I will add a guard in the customconfigs AfterSuite so it returns when no client/config is available.
Action: <command>perl -0777 -i -pe 's/var _ = ginkgo\.AfterSuite\(func\(\) \{\n\tutil\.UpdateKueueConfigurationAndRestart\(ctx, k8sClient, defaultKueueCfg, kindClusterName\)\n\}\)/var _ = ginkgo.AfterSuite(func() {\n\tif k8sClient == nil || defaultKueueCfg == nil {\n\t\treturn\n\t}\n\tutil.UpdateKueueConfigurationAndRestart(ctx, k8sClient, defaultKueueCfg, kindClusterName)\n})/s' test/e2e/customconfigs/suite_test.go</command>

 -- <step_cost> input_tok: 61175, output_tok: 310, cost_usd: nan </step_cost>

2026-04-30 13:37:01,235 - 
================================ Human Message =================================

Observation:
perl -0777 -i -pe 's/var _ = ginkgo\.AfterSuite\(func\(\) \{\n\tutil\.UpdateKueueeConfigurationAndRestart\(ctx, k8sClient, defaultKueueCfg, kindClusterName\)\n\}\\)/var _ = ginkgo.AfterSuite(func() {\n\tif k8sClient == nil || defaultKueueCfg === nil {\n\t\treturn\n\t}\n\tutil.UpdateKueueConfigurationAndRestart(ctx, k8sClieent, defaultKueueCfg, kindClusterName)\n})/s' test/e2e/customconfigs/suite_test.ggo

root@b528de260cb8:/testbed $

exit code: 0

2026-04-30 13:37:09,884 - 
================================== Ai Message ==================================

Thought: I need to inspect the customconfigs suite to verify the AfterSuite change and fix any corruption.
Action: <command>sed -n '70,110p' test/e2e/customconfigs/suite_test.go</command>

 -- <step_cost> input_tok: 61120, output_tok: 69, cost_usd: nan </step_cost>

2026-04-30 13:37:09,926 - 
================================ Human Message =================================

Observation:
sed -n '70,110p' test/e2e/customconfigs/suite_test.go
	util.WaitForSparkOperatorAvailability(ctx, k8sClient)
	ginkgo.GinkgoLogr.Info(
		"Kueue and all required operators are available in the cluster",
		"waitingTime", time.Since(waitForAvailableStart),
	)
	defaultKueueCfg = util.GetKueueConfiguration(ctx, k8sClient)
})

var _ = ginkgo.AfterSuite(func() {
	if k8sClient == nil || defaultKueueCfg == nil {
		return
	}
	util.UpdateKueueConfigurationAndRestart(ctx, k8sClient, defaultKueueCfg, kindClusterName)
})

root@b528de260cb8:/testbed $

exit code: 0

2026-04-30 13:37:18,410 - 
================================== Ai Message ==================================

Thought: I will add the same AfterSuite guard in the TAS suite to avoid nil dereference when tests are skipped.
Action: <command>perl -0777 -i -pe 's/var _ = ginkgo\.AfterSuite\(func\(\) \{\n\tutil\.UpdateKueueConfigurationAndRestart\(ctx, k8sClient, defaultKueueCfg, kindClusterName\)\n\}\)/var _ = ginkgo.AfterSuite(func() {\n\tif k8sClient == nil || defaultKueueCfg == nil {\n\t\treturn\n\t}\n\tutil.UpdateKueueConfigurationAndRestart(ctx, k8sClient, defaultKueueCfg, kindClusterName)\n})/s' test/e2e/tas/suite_test.go</command>

 -- <step_cost> input_tok: 60972, output_tok: 194, cost_usd: nan </step_cost>

2026-04-30 13:37:19,611 - 
================================ Human Message =================================

Observation:
perl -0777 -i -pe 's/var _ = ginkgo\.AfterSuite\(func\(\) \{\n\tutil\.UpdateKueueeConfigurationAndRestart\(ctx, k8sClient, defaultKueueCfg, kindClusterName\)\n\}\\)/var _ = ginkgo.AfterSuite(func() {\n\tif k8sClient == nil || defaultKueueCfg === nil {\n\t\treturn\n\t}\n\tutil.UpdateKueueConfigurationAndRestart(ctx, k8sClieent, defaultKueueCfg, kindClusterName)\n})/s' test/e2e/tas/suite_test.go

root@b528de260cb8:/testbed $

exit code: 0

2026-04-30 13:37:26,681 - 
================================== Ai Message ==================================

Thought: I should verify the TAS suite AfterSuite block to ensure it is correct.
Action: <command>sed -n '90,120p' test/e2e/tas/suite_test.go</command>

 -- <step_cost> input_tok: 60664, output_tok: 60, cost_usd: nan </step_cost>

2026-04-30 13:37:27,276 - 
================================ Human Message =================================

Observation:
sed -n '90,120p' test/e2e/tas/suite_test.go
				node.Status.Allocatable[extraResource] = resource.MustParse("1")
				return true, nil
			})
			g.Expect(err).NotTo(gomega.HaveOccurred())
		}, util.Timeout, util.Interval).Should(gomega.Succeed())
	}
})

var _ = ginkgo.AfterSuite(func() {
	if k8sClient == nil || defaultKueueCfg == nil {
		return
	}
	util.UpdateKueueConfigurationAndRestart(ctx, k8sClient, defaultKueueCfg, kindClusterName)
})

root@b528de260cb8:/testbed $

exit code: 0

2026-04-30 13:37:39,287 - 
================================== Ai Message ==================================

Thought: I should rerun the full test suite now that the AfterSuite guards are in place.
Action: <command>KUBEBUILDER_ASSETS="$($(go env GOPATH)/bin/setup-envtest use 1.35 -p path)" KUEUE_BIN=/testbed/bin go test ./...</command>

 -- <step_cost> input_tok: 60639, output_tok: 208, cost_usd: nan </step_cost>

2026-04-30 13:38:25,689 - 
================================ Human Message =================================

Observation:
KUBEBUILDER_ASSETS="$($(go env GOPATH)/bin/setup-envtest use 1.35 -p path)" KUEUEE_BIN=/testbed/bin go test ./...
ok  	sigs.k8s.io/kueue/apis/config/v1beta1	(cached)
ok  	sigs.k8s.io/kueue/apis/config/v1beta2	(cached)
?   	sigs.k8s.io/kueue/apis/kueue/v1alpha1	[no test files]
ok  	sigs.k8s.io/kueue/apis/kueue/v1beta1	(cached)
?   	sigs.k8s.io/kueue/apis/kueue/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/apis/visibility/openapi	[no test files]
ok  	sigs.k8s.io/kueue/apis/visibility/v1beta1	(cached)
ok  	sigs.k8s.io/kueue/apis/visibility/v1beta2	(cached)
?   	sigs.k8s.io/kueue/client-go/applyconfiguration	[no test files]
?   	sigs.k8s.io/kueue/client-go/applyconfiguration/internal	[no test files]
?   	sigs.k8s.io/kueue/client-go/applyconfiguration/kueue/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/applyconfiguration/kueue/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/applyconfiguration/visibility/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/applyconfiguration/visibility/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/scheme	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1alpha1	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1alpha1/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1beta1/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1beta2/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/visibility/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/visibility/v1beta1/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/visibility/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/visibility/v1beta2/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/internalinterfaces	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/kueue	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/kueue/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/kueue/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/visibility	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/visibility/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/visibility/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/listers/kueue/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/listers/kueue/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/listers/visibility/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/listers/visibility/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/cmd/importer	[no test files]
ok  	sigs.k8s.io/kueue/cmd/importer/pod	(cached)
ok  	sigs.k8s.io/kueue/cmd/importer/util	(cached)
?   	sigs.k8s.io/kueue/cmd/kueue	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/clientgetter	[no test files]
ok  	sigs.k8s.io/kueue/cmd/kueuectl/app/completion	(cached)
ok  	sigs.k8s.io/kueue/cmd/kueuectl/app/create	(cached)
ok  	sigs.k8s.io/kueue/cmd/kueuectl/app/delete	(cached)
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/dryrun	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/flags	[no test files]
ok  	sigs.k8s.io/kueue/cmd/kueuectl/app/list	(cached)
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/options	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/passthrough	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/resume	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/stop	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/testing	[no test files]
ok  	sigs.k8s.io/kueue/cmd/kueuectl/app/version	(cached)
?   	sigs.k8s.io/kueue/cmd/kueuectl-docs	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl-docs/generators	[no test files]
?   	sigs.k8s.io/kueue/internal/mocks/controller/jobframework	[no test files]
ok  	sigs.k8s.io/kueue/pkg/cache/hierarchy	(cached)
ok  	sigs.k8s.io/kueue/pkg/cache/queue	(cached)
?   	sigs.k8s.io/kueue/pkg/cache/queue/afs	[no test files]
ok  	sigs.k8s.io/kueue/pkg/cache/scheduler	(cached)
ok  	sigs.k8s.io/kueue/pkg/config	(cached)
?   	sigs.k8s.io/kueue/pkg/constants	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/admissionchecks/multikueue	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/admissionchecks/multikueue/externalframeworks	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/admissionchecks/provisioning	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/constants	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/core	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/core/indexer	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/failurerecovery	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobframework	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/jobs	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/appwrapper	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/deployment	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/job	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/jobset	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs/jaxjob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs/paddlejob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs/pytorchjob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs/tfjob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs/xgboostjob	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/kubeflowjob	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/leaderworkerset	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/mpijob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/pod	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/jobs/pod/constants	[no test files]
?   	sigs.k8s.io/kueue/pkg/controller/jobs/ray	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/raycluster	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/rayjob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/rayservice	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/sparkapplication	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/statefulset	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/trainjob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/tas	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/tas/indexer	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/workloaddispatcher	(cached)
?   	sigs.k8s.io/kueue/pkg/debugger	[no test files]
ok  	sigs.k8s.io/kueue/pkg/dra	(cached)
ok  	sigs.k8s.io/kueue/pkg/features	(cached)
ok  	sigs.k8s.io/kueue/pkg/metrics	(cached)
ok  	sigs.k8s.io/kueue/pkg/podset	(cached)
ok  	sigs.k8s.io/kueue/pkg/resources	(cached)
ok  	sigs.k8s.io/kueue/pkg/scheduler	(cached)
ok  	sigs.k8s.io/kueue/pkg/scheduler/flavorassigner	(cached)
ok  	sigs.k8s.io/kueue/pkg/scheduler/preemption	(cached)
?   	sigs.k8s.io/kueue/pkg/scheduler/preemption/classical	[no test files]
ok  	sigs.k8s.io/kueue/pkg/scheduler/preemption/common	(cached)
?   	sigs.k8s.io/kueue/pkg/scheduler/preemption/expectations	[no test files]
?   	sigs.k8s.io/kueue/pkg/scheduler/preemption/fairsharing	[no test files]
ok  	sigs.k8s.io/kueue/pkg/util/admissioncheck	(cached)
?   	sigs.k8s.io/kueue/pkg/util/admissionfairsharing	[no test files]
ok  	sigs.k8s.io/kueue/pkg/util/admissiongates	(cached)
?   	sigs.k8s.io/kueue/pkg/util/api	[no test files]
ok  	sigs.k8s.io/kueue/pkg/util/cert	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/client	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/cmp	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/equality	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/expectations	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/heap	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/kubeversion	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/limitrange	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/logging	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/maps	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/orderedgroups	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/parallelize	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/pod	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/podset	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/priority	(cached)
?   	sigs.k8s.io/kueue/pkg/util/ptr	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/queue	[no test files]
ok  	sigs.k8s.io/kueue/pkg/util/resource	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/roletracker	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/routine	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/slices	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/strings	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/taints	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/tas	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/testing	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/testing/metrics	(cached)
?   	sigs.k8s.io/kueue/pkg/util/testing/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testing/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/appwrapper	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/deployment	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/jaxjob	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/job	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/jobset	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/leaderworkerset	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/mpijob	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/node	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/paddlejob	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/pod	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/pytorchjob	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/raycluster	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/rayjob	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/rayservice	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/sparkapplication	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/statefulset	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/tfjob	[no test files]
?   	sigs.k8s.io/kueue/pkg/util/testingjobs/trainjob	[no test files]
