2026-04-27 22:08:19,741 - Using language: go
2026-04-27 22:08:29,444 - Potential files: ['go.mod', 'README.md', 'Makefile', 'Makefile-test.mk', 'Makefile-verify.mk', 'docs/README.md', '.github/dependabot.yml', 'Dockerfile', 'go.sum', 'RELEASE.md', 'cloudbuild.yaml', 'Makefile-deps.mk', 'CONTRIBUTING.md']   -- <step_cost> input_tok: 2716, output_tok: 541, cost_usd: nan </step_cost>
2026-04-27 22:08:29,444 - Start determine relevance of these files...
2026-04-27 22:08:31,650 - File: go.mod - <rel>Yes</rel>   -- <step_cost> input_tok: 3298, output_tok: 66, cost_usd: nan </step_cost>
2026-04-27 22:08:34,525 - File: README.md - <rel>No</rel>   -- <step_cost> input_tok: 3004, output_tok: 118, cost_usd: nan </step_cost>
2026-04-27 22:08:37,637 - File: Makefile - <rel>Yes</rel>   -- <step_cost> input_tok: 6612, output_tok: 60, cost_usd: nan </step_cost>
2026-04-27 22:08:41,361 - File: Makefile-test.mk - <rel>Yes</rel>   -- <step_cost> input_tok: 7803, output_tok: 105, cost_usd: nan </step_cost>
2026-04-27 22:08:45,324 - File: Makefile-verify.mk - <rel>Yes</rel>   -- <step_cost> input_tok: 3275, output_tok: 203, cost_usd: nan </step_cost>
2026-04-27 22:08:47,360 - File: docs/README.md - <rel>No</rel>   -- <step_cost> input_tok: 176, output_tok: 41, cost_usd: nan </step_cost>
2026-04-27 22:08:48,861 - File: .github/dependabot.yml - <rel>No</rel>   -- <step_cost> input_tok: 656, output_tok: 32, cost_usd: nan </step_cost>
2026-04-27 22:08:50,653 - File: Dockerfile - <rel>Yes</rel>   -- <step_cost> input_tok: 333, output_tok: 39, cost_usd: nan </step_cost>
2026-04-27 22:08:54,632 - File: go.sum - <rel>No</rel>   -- <step_cost> input_tok: 24473, output_tok: 112, cost_usd: nan </step_cost>
2026-04-27 22:08:56,554 - File: RELEASE.md - <rel>No</rel>   -- <step_cost> input_tok: 474, output_tok: 40, cost_usd: nan </step_cost>
2026-04-27 22:08:58,682 - File: cloudbuild.yaml - <rel>No</rel>   -- <step_cost> input_tok: 452, output_tok: 52, cost_usd: nan </step_cost>
2026-04-27 22:09:01,838 - File: Makefile-deps.mk - <rel>Yes</rel>   -- <step_cost> input_tok: 5027, output_tok: 38, cost_usd: nan </step_cost>
2026-04-27 22:09:04,174 - File: CONTRIBUTING.md - <rel>Yes</rel>   -- <step_cost> input_tok: 1396, output_tok: 75, cost_usd: nan </step_cost>
2026-04-27 22:09:04,175 - Located related files: ['go.mod', 'Makefile', 'Makefile-test.mk', 'Makefile-verify.mk', 'Dockerfile', 'Makefile-deps.mk', 'CONTRIBUTING.md']
2026-04-27 22:09:08,345 - Selected base image: golang:1.25   -- <step_cost> input_tok: 27036, output_tok: 134, cost_usd: nan </step_cost>
2026-04-27 22:09:08,440 - Starting bash session in container based on image: golang:1.25
2026-04-27 22:09:08,440 - Docker attempt 1/3
2026-04-27 22:09:24,672 - Session started successfully: <launch.core.runtime.SetupRuntime object at 0x723dbae8a120>
2026-04-27 22:09:25,286 - Repo root in the host cleaned up: /home/v-kenanli/SWE-bench-Live/launch/data/go/playground/kubernetes-sigs__kueue-10090/repo
2026-04-27 22:09:25,289 - Setting up environment for language: go
2026-04-27 22:09:25,289 - No language-specific server needed
2026-04-27 22:09:25,396 - setup state: None, 0, None ... 
2026-04-27 22:09:25,396 - ----------Start setup conversation----------
2026-04-27 22:09:30,000 - 
================================== Ai Message ==================================

Thought: Need to download Go module dependencies first.
Action: <command>go mod download</command>

 -- <step_cost> input_tok: 30174, output_tok: 68, cost_usd: nan </step_cost>

2026-04-27 22:09:58,396 - 
================================ Human Message =================================

Observation:
go mod download

root@48d5828295c0:/testbed $

exit code: 0

2026-04-27 22:10:07,936 - 
================================== Ai Message ==================================

Thought: Build the Go project to ensure it compiles.
Action: <command>go build ./...</command>

 -- <step_cost> input_tok: 30242, output_tok: 249, cost_usd: nan </step_cost>

2026-04-27 22:15:04,664 - 
================================ Human Message =================================

Observation:
go build ./...

root@48d5828295c0:/testbed $

exit code: 0

2026-04-27 22:15:07,727 - 
================================== Ai Message ==================================

Thought: Run the full test suite.
Action: <command>go test ./...</command>

 -- <step_cost> input_tok: 30313, output_tok: 37, cost_usd: nan </step_cost>

2026-04-27 22:30:53,699 - 
================================ Human Message =================================

Observation:
go test ./...
ok  	sigs.k8s.io/kueue/apis/config/v1beta1	0.025s
          Err: <*errors.errorString | 0x5c4ddd0>{
              s: "executable file not found in $PATH",
          },
      }
  occurred
  In [It] at: /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:95 @ 04/27/26 22:56:28.183
------------------------------
• [FAILED] [0.102 seconds]
Kueuectl Pass-through Pass-through commands [It] ClusterQueue(short)
/testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:134

  Timeline >>
  "level"=0 "msg"="Created namespace" "namespace"="ns-l9h4x"
  [FAILED] in [It] - /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:81 @ 04/27/26 22:56:28.278
  << Timeline

  [FAILED] Expected success, but got an error:
      <*errors.StatusError | 0xc0019d7540>: 
      clusterqueues.kueue.x-k8s.io "pass-through-cq" already exists
      {
          ErrStatus: {
              TypeMeta: {Kind: "", APIVersion: ""},
              ListMeta: {
                  SelfLink: "",
                  ResourceVersion: "",
                  Continue: "",
                  RemainingItemCount: nil,
              },
              Status: "Failure",
              Message: "clusterqueues.kueue.x-k8s.io \"pass-through-cq\" already exists",
              Reason: "AlreadyExists",
              Details: {
                  Name: "pass-through-cq",
                  Group: "kueue.x-k8s.io",
                  Kind: "clusterqueues",
                  UID: "",
                  Causes: nil,
                  RetryAfterSeconds: 0,
              },
              Code: 409,
          },
      }
  In [It] at: /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:81 @ 04/27/26 22:56:28.278
------------------------------
• [FAILED] [0.119 seconds]
Kueuectl Pass-through Pass-through commands [It] ResourceFlavor
/testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:135

  Timeline >>
  "level"=0 "msg"="Created namespace" "namespace"="ns-l45hd"
  STEP: Get the object @ 04/27/26 22:56:28.38
  2026-04-27T22:56:28.380222191Z	LEVEL(-2)	resourceflavor-reconciler	core/resourceflavor_controller.go:141	ResourceFlavor create event	{"replica-role": "standalone", "resourceFlavor": {"name":"pass-through-resource-flavor"}}
  2026-04-27T22:56:28.380489576Z	LEVEL(-2)	resourceflavor-reconciler	core/resourceflavor_controller.go:95	Reconcile ResourceFlavor	{"replica-role": "standalone", "name": "pass-through-resource-flavor", "reconcileID": "e5f7d35a-5644-459d-99c6-b19ccbac7c5a"}
  [FAILED] in [It] - /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:95 @ 04/27/26 22:56:28.38
  << Timeline

  [FAILED] ""
  Unexpected error:
      <*exec.Error | 0xc00165ece0>: 
      exec: "kubectl-kueue": executable file not found in $PATH
      {
          Name: "kubectl-kueue",
          Err: <*errors.errorString | 0x5c4ddd0>{
              s: "executable file not found in $PATH",
          },
      }
  occurred
  In [It] at: /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:95 @ 04/27/26 22:56:28.38
------------------------------
• [FAILED] [0.101 seconds]
Kueuectl Pass-through Pass-through commands [It] ResourceFlavor(short)
/testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:136

  Timeline >>
  "level"=0 "msg"="Created namespace" "namespace"="ns-qf78n"
  [FAILED] in [It] - /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:81 @ 04/27/26 22:56:28.504
  << Timeline

  [FAILED] Expected success, but got an error:
      <*errors.StatusError | 0xc0018248c0>: 
      resourceflavors.kueue.x-k8s.io "pass-through-resource-flavor" already exists
      {
          ErrStatus: {
              TypeMeta: {Kind: "", APIVersion: ""},
              ListMeta: {
                  SelfLink: "",
                  ResourceVersion: "",
                  Continue: "",
                  RemainingItemCount: nil,
              },
              Status: "Failure",
              Message: "resourceflavors.kueue.x-k8s.io \"pass-through-resource-flavor\" already exists",
              Reason: "AlreadyExists",
              Details: {
                  Name: "pass-through-resource-flavor",
                  Group: "kueue.x-k8s.io",
                  Kind: "resourceflavors",
                  UID: "",
                  Causes: nil,
                  RetryAfterSeconds: 0,
              },
              Code: 409,
          },
      }
  In [It] at: /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:81 @ 04/27/26 22:56:28.504
------------------------------
•••••••••••••••••

Summarizing 8 Failures:
  [FAIL] Kueuectl Pass-through Pass-through commands [It] Workload [slow]
  /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:95
  [FAIL] Kueuectl Pass-through Pass-through commands [It] Workload(short) [slow]
  /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:95
  [FAIL] Kueuectl Pass-through Pass-through commands [It] LocalQueue
  /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:95
  [FAIL] Kueuectl Pass-through Pass-through commands [It] LocalQueue(short)
  /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:95
  [FAIL] Kueuectl Pass-through Pass-through commands [It] ClusterQueue
  /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:95
  [FAIL] Kueuectl Pass-through Pass-through commands [It] ClusterQueue(short)
  /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:81
  [FAIL] Kueuectl Pass-through Pass-through commands [It] ResourceFlavor
  /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:95
  [FAIL] Kueuectl Pass-through Pass-through commands [It] ResourceFlavor(short)
  /testbed/test/integration/singlecluster/kueuectl/passthrough_test.go:81

Ran 38 of 38 Specs in 26.987 seconds
FAIL! -- 30 Passed | 8 Failed | 0 Pending | 0 Skipped
--- FAIL: TestKueuectl (26.99s)
FAIL
FAIL	sigs.k8s.io/kueue/test/integration/singlecluster/kueuectl	27.111s
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/scheduler	219.706s
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/scheduler/delayedadmission	24.110s
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/scheduler/excluderesources	21.109s
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/scheduler/fairsharing	202.205s
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/scheduler/inadmissible	23.857s
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/scheduler/podsready	93.929s
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/scheduler/resourcetransformations	20.482s
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/tas	217.706s
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/webhook/core	70.014s
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/webhook/jobs	53.880s
ok  	sigs.k8s.io/kueue/test/performance/scheduler/checker	0.070s [no tests to run]
?   	sigs.k8s.io/kueue/test/performance/scheduler/minimalkueue	[no test files]
?   	sigs.k8s.io/kueue/test/performance/scheduler/runner	[no test files]
ok  	sigs.k8s.io/kueue/test/performance/scheduler/runner/controller	0.033s
ok  	sigs.k8s.io/kueue/test/performance/scheduler/runner/generator	0.041s
?   	sigs.k8s.io/kueue/test/performance/scheduler/runner/recorder	[no test files]
?   	sigs.k8s.io/kueue/test/performance/scheduler/runner/scraper	[no test files]
?   	sigs.k8s.io/kueue/test/performance/scheduler/runner/stats	[no test files]
?   	sigs.k8s.io/kueue/test/util	[no test files]
FAIL

root@48d5828295c0:/testbed $

exit code: 1

2026-04-27 23:01:27,394 - 
================================== Ai Message ==================================

Thought: Build kubectl-kueue binary and ensure tests can find it by adding /testbed/bin to PATH.
Action: <command>go build -o /testbed/bin/kubectl-kueue ./cmd/kueuectl/main.go</command>

 -- <step_cost> input_tok: 46217, output_tok: 202, cost_usd: nan </step_cost>

2026-04-27 23:01:42,821 - 
================================ Human Message =================================

Observation:
go build -o /testbed/bin/kubectl-kueue ./cmd/kueuectl/main.go

root@48d5828295c0:/testbed $

exit code: 0

2026-04-27 23:01:55,923 - 
================================== Ai Message ==================================

Thought: Re-run the full test suite with kubectl-kueue on PATH and envtest assets configured.
Action: <command>PATH="/testbed/bin:${PATH}" KUBEBUILDER_ASSETS="$($(go env GOPATH)/bin/setup-envtest use 1.35 -p path)" GOFLAGS="-skip=TestScalability" go test ./...</command>

 -- <step_cost> input_tok: 45298, output_tok: 224, cost_usd: nan </step_cost>

2026-04-27 23:03:24,081 - 
================================ Human Message =================================

Observation:
PATH="/testbed/bin:${PATH}" KUBEBUILDER_ASSETS="$($(go env GOPATH)/bin/setup-envttest use 1.35 -p path)" GOFLAGS="-skip=TestScalability" go test ./...
ok  	sigs.k8s.io/kueue/apis/config/v1beta1	(cached)
ok  	sigs.k8s.io/kueue/apis/config/v1beta2	(cached)
?   	sigs.k8s.io/kueue/apis/kueue/v1alpha1	[no test files]
ok  	sigs.k8s.io/kueue/apis/kueue/v1beta1	(cached)
?   	sigs.k8s.io/kueue/apis/kueue/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/apis/visibility/openapi	[no test files]
ok  	sigs.k8s.io/kueue/apis/visibility/v1beta1	(cached)
ok  	sigs.k8s.io/kueue/apis/visibility/v1beta2	(cached)
?   	sigs.k8s.io/kueue/client-go/applyconfiguration	[no test files]
?   	sigs.k8s.io/kueue/client-go/applyconfiguration/internal	[no test files]
?   	sigs.k8s.io/kueue/client-go/applyconfiguration/kueue/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/applyconfiguration/kueue/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/applyconfiguration/visibility/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/applyconfiguration/visibility/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/scheme	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1alpha1	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1alpha1/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1beta1/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/kueue/v1beta2/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/visibility/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/visibility/v1beta1/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/visibility/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/clientset/versioned/typed/visibility/v1beta2/fake	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/internalinterfaces	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/kueue	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/kueue/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/kueue/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/visibility	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/visibility/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/informers/externalversions/visibility/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/listers/kueue/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/listers/kueue/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/client-go/listers/visibility/v1beta1	[no test files]
?   	sigs.k8s.io/kueue/client-go/listers/visibility/v1beta2	[no test files]
?   	sigs.k8s.io/kueue/cmd/importer	[no test files]
ok  	sigs.k8s.io/kueue/cmd/importer/pod	(cached)
ok  	sigs.k8s.io/kueue/cmd/importer/util	(cached)
?   	sigs.k8s.io/kueue/cmd/kueue	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/clientgetter	[no test files]
ok  	sigs.k8s.io/kueue/cmd/kueuectl/app/completion	(cached)
ok  	sigs.k8s.io/kueue/cmd/kueuectl/app/create	(cached)
ok  	sigs.k8s.io/kueue/cmd/kueuectl/app/delete	(cached)
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/dryrun	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/flags	[no test files]
ok  	sigs.k8s.io/kueue/cmd/kueuectl/app/list	(cached)
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/options	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/passthrough	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/resume	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/stop	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl/app/testing	[no test files]
ok  	sigs.k8s.io/kueue/cmd/kueuectl/app/version	(cached)
?   	sigs.k8s.io/kueue/cmd/kueuectl-docs	[no test files]
?   	sigs.k8s.io/kueue/cmd/kueuectl-docs/generators	[no test files]
?   	sigs.k8s.io/kueue/internal/mocks/controller/jobframework	[no test files]
ok  	sigs.k8s.io/kueue/pkg/cache/hierarchy	(cached)
ok  	sigs.k8s.io/kueue/pkg/cache/queue	(cached)
?   	sigs.k8s.io/kueue/pkg/cache/queue/afs	[no test files]
ok  	sigs.k8s.io/kueue/pkg/cache/scheduler	(cached)
ok  	sigs.k8s.io/kueue/pkg/config	(cached)
?   	sigs.k8s.io/kueue/pkg/constants	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/admissionchecks/multikueue	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/admissionchecks/multikueue/externalframeworks	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/admissionchecks/provisioning	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/constants	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/core	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/core/indexer	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/failurerecovery	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobframework	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/jobs	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/appwrapper	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/deployment	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/job	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/jobset	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs/jaxjob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs/paddlejob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs/pytorchjob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs/tfjob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/jobs/xgboostjob	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/jobs/kubeflow/kubeflowjob	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/leaderworkerset	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/mpijob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/pod	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/jobs/pod/constants	[no test files]
?   	sigs.k8s.io/kueue/pkg/controller/jobs/ray	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/raycluster	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/rayjob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/rayservice	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/sparkapplication	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/statefulset	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/jobs/trainjob	(cached)
ok  	sigs.k8s.io/kueue/pkg/controller/tas	(cached)
?   	sigs.k8s.io/kueue/pkg/controller/tas/indexer	[no test files]
ok  	sigs.k8s.io/kueue/pkg/controller/workloaddispatcher	(cached)
?   	sigs.k8s.io/kueue/pkg/debugger	[no test files]
ok  	sigs.k8s.io/kueue/pkg/dra	(cached)
ok  	sigs.k8s.io/kueue/pkg/features	(cached)
ok  	sigs.k8s.io/kueue/pkg/metrics	(cached)
ok  	sigs.k8s.io/kueue/pkg/podset	(cached)
ok  	sigs.k8s.io/kueue/pkg/resources	(cached)
ok  	sigs.k8s.io/kueue/pkg/scheduler	(cached)
ok  	sigs.k8s.io/kueue/pkg/scheduler/flavorassigner	(cached)
ok  	sigs.k8s.io/kueue/pkg/scheduler/preemption	(cached)
?   	sigs.k8s.io/kueue/pkg/scheduler/preemption/classical	[no test files]
ok  	sigs.k8s.io/kueue/pkg/scheduler/preemption/common	(cached)
?   	sigs.k8s.io/kueue/pkg/scheduler/preemption/expectations	[no test files]
?   	sigs.k8s.io/kueue/pkg/scheduler/preemption/fairsharing	[no test files]
ok  	sigs.k8s.io/kueue/pkg/util/admissioncheck	(cached)
?   	sigs.k8s.io/kueue/pkg/util/admissionfairsharing	[no test files]
ok  	sigs.k8s.io/kueue/pkg/util/admissiongates	(cached)
?   	sigs.k8s.io/kueue/pkg/util/api	[no test files]
ok  	sigs.k8s.io/kueue/pkg/util/cert	(cached)
ok  	sigs.k8s.io/kueue/pkg/util/client	(cached)
ok  	sigs.k8s.io/kueue/pkg....stripped due to length....
de.go:585
  github.com/onsi/ginkgo/v2/internal.(*Suite).runNode.func3
  	/testbed/vendor/github.com/onsi/ginkgo/v2/internal/suite.go:946
  [FAILED] in [BeforeSuite] - /testbed/test/e2e/tas/suite_test.go:60 @ 04/27/26 23:02:24.43
  << Timeline

  [FAILED] Unexpected error:
      <*fmt.wrapError | 0xc000302260>: 
      unable to get kubeconfig for context "": invalid configuration: no configuration has been provided, try setting KUBERNETES_MASTER environment variable
      {
          msg: "unable to get kubeconfig for context \"\": invalid configuration: no configuration has been provided, try setting KUBERNETES_MASTER environment variable",
          err: <clientcmd.errConfigurationInvalid | len:1, cap:1>[
              <*clientcmd.errEmptyConfig | 0x32525d0>{
                  message: "no configuration has been provided, try setting KUBERNETES_MASTER environment variable",
              },
          ],
      }
  occurred
  In [BeforeSuite] at: /testbed/test/e2e/tas/suite_test.go:60 @ 04/27/26 23:02:24.43
------------------------------
[AfterSuite] [PANICKED] [0.001 seconds]
[AfterSuite] 
/testbed/test/e2e/tas/suite_test.go:98

  [PANICKED] Test Panicked
  In [AfterSuite] at: /testbed/vendor/github.com/onsi/gomega/internal/async_assertion.go:333 @ 04/27/26 23:02:24.432

  runtime error: invalid memory address or nil pointer dereference

  Full Stack Trace
    github.com/onsi/gomega/internal.(*AsyncAssertion).buildActualPoller.func3.1()
    	/testbed/vendor/github.com/onsi/gomega/internal/async_assertion.go:333 +0x186
    panic({0x1c555c0?, 0x3251410?})
    	/usr/local/go/src/runtime/panic.go:783 +0x132
    sigs.k8s.io/kueue/test/util.applyKueueConfiguration.func1({0x227c180, 0xc0001bc800})
    	/testbed/test/util/e2e.go:394 +0x70
    reflect.Value.call({0x1b7dde0?, 0xc000271490?, 0x989680?}, {0x1f1286b, 0x4}, {0xc0000e79f8, 0x1, 0x46c73b?})
    	/usr/local/go/src/reflect/value.go:581 +0xcc6
    reflect.Value.Call({0x1b7dde0?, 0xc000271490?, 0xc0002716d0?}, {0xc0000e79f8?, 0xc000271490?, 0xc000271490?})
    	/usr/local/go/src/reflect/value.go:365 +0xb9
    github.com/onsi/gomega/internal.(*AsyncAssertion).buildActualPoller.func3()
    	/testbed/vendor/github.com/onsi/gomega/internal/async_assertion.go:337 +0x11f
    github.com/onsi/gomega/internal.(*AsyncAssertion).match(0xc000271500, {0x226a0f8, 0x32c1ce0}, 0x1, {0x0, 0x0, 0x0})
    	/testbed/vendor/github.com/onsi/gomega/internal/async_assertion.go:410 +0x159
    github.com/onsi/gomega/internal.(*AsyncAssertion).Should(0xc000271500, {0x226a0f8, 0x32c1ce0}, {0x0, 0x0, 0x0})
    	/testbed/vendor/github.com/onsi/gomega/internal/async_assertion.go:145 +0x85
    sigs.k8s.io/kueue/test/util.applyKueueConfiguration({0x0, 0x0}, {0x0, 0x0}, 0x0)
    	/testbed/test/util/e2e.go:397 +0x219
    sigs.k8s.io/kueue/test/util.UpdateKueueConfiguration({0x0, 0x0}, {0x0, 0x0}, 0x0, {0x0, 0x0, 0x0?})
    	/testbed/test/util/e2e.go:649 +0x13b
    sigs.k8s.io/kueue/test/util.UpdateKueueConfigurationAndRestart({0x0, 0x0}, {0x0, 0x0}, 0x0, {0x0, 0x0}, {0x0, 0x0, 0x0})
    	/testbed/test/util/e2e.go:655 +0x9b
    sigs.k8s.io/kueue/test/e2e/tas.init.func12()
    	/testbed/test/e2e/tas/suite_test.go:99 +0x71
------------------------------

Summarizing 2 Failures:
  [FAIL] [BeforeSuite] 
  /testbed/test/e2e/tas/suite_test.go:60
  [PANICKED!] [AfterSuite] 
  /testbed/vendor/github.com/onsi/gomega/internal/async_assertion.go:333

Ran 0 of 33 Specs in 0.003 seconds
FAIL! -- A BeforeSuite node failed so all tests were skipped.
--- FAIL: TestAPIs (0.01s)
FAIL
FAIL	sigs.k8s.io/kueue/test/e2e/tas	0.073s
Running Suite: Upgrade Test Suite - /testbed/test/e2e/upgrade
=============================================================
Random Seed: 1777330945

Will run 7 of 7 specs
------------------------------
[BeforeSuite] [FAILED] [0.000 seconds]
[BeforeSuite] 
/testbed/test/e2e/upgrade/suite_test.go:54

  [FAILED] KUEUE_UPGRADE_FROM_VERSION environment variable must be set
  In [BeforeSuite] at: /testbed/test/e2e/upgrade/suite_test.go:58 @ 04/27/26 23:02:25.104
------------------------------

Summarizing 1 Failure:
  [FAIL] [BeforeSuite] 
  /testbed/test/e2e/upgrade/suite_test.go:58

Ran 0 of 7 Specs in 0.001 seconds
FAIL! -- A BeforeSuite node failed so all tests were skipped.
--- FAIL: TestUpgrade (0.00s)
FAIL
FAIL	sigs.k8s.io/kueue/test/e2e/upgrade	0.055s
?   	sigs.k8s.io/kueue/test/integration/framework	[no test files]
ok  	sigs.k8s.io/kueue/test/integration/multikueue	(cached)
ok  	sigs.k8s.io/kueue/test/integration/multikueue/scheduler	54.214s
ok  	sigs.k8s.io/kueue/test/integration/multikueue/tas	(cached)
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/controller/admissionchecks/provisioning	(cached)
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/controller/core	(cached)
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/controller/dra	(cached)
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/controller/failurerecovery	(cached)
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/controller/jobframework/setup	(cached)
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/controller/jobs/appwrapper	(cached)
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/controller/jobs/jaxjob	(cached)
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/controller/jobs/job	(cached)
ok  	sigs.k8s.io/kueue/test/integration/singlecluster/controller/jobs/jobset	(cached)
?   	sigs.k8s.io/kueue/test/integration/singlecluster/controller/jobs/kubeflow	[no test files]
